volatility,return
0.225427,0.131021
0.236954,0.124329
0.273292,0.148086
0.282876,0.170021
0.224046,0.14933
0.309145,0.152225
0.279215,0.144724
0.220238,0.151553
0.266555,0.145827
0.265168,0.146664
0.25696,0.140459
0.296197,0.15939
0.220999,0.125825
0.308669,0.156986
0.244077,0.154336
0.263388,0.162623
0.222801,0.145113
0.241841,0.135601
0.252391,0.156888
0.214724,0.140963
0.254321,0.137198
0.283492,0.141882
0.273032,0.155606
0.209833,0.139444
0.255676,0.15732
0.237053,0.122764
0.221179,0.133676
0.249066,0.114705
0.223827,0.129118
0.283518,0.158381
0.209233,0.134521
0.249262,0.152538
0.232845,0.13472
0.280556,0.139816
0.233533,0.11576
0.272957,0.150479
0.307122,0.147318
0.240731,0.135455
0.29865,0.14021
0.228147,0.142676
0.269132,0.162204
0.268231,0.137542
0.258695,0.165012
0.311637,0.153377
0.238072,0.131643
0.232855,0.144585
0.237993,0.142274
0.264888,0.142073
0.225718,0.149212
0.236684,0.155478
0.279058,0.140889
0.261815,0.159703
0.3093,0.135179
0.260977,0.137306
0.26304,0.132245
0.26412,0.1468
0.28595,0.147285
0.246153,0.125785
0.266191,0.162216
0.253547,0.129675
0.268012,0.151666
0.29314,0.152457
0.248241,0.146826
0.214104,0.141481
0.306933,0.143052
0.284006,0.15909
0.235997,0.137015
0.22513,0.125822
0.229056,0.133369
0.240584,0.128381
0.285096,0.1507
0.240247,0.155476
0.269561,0.145581
0.298653,0.156172
0.242066,0.137083
0.232244,0.131565
0.249565,0.127217
0.230235,0.135957
0.252188,0.131853
0.289339,0.149422
0.280208,0.146483
0.261996,0.124859
0.250877,0.142845
0.2522,0.149321
0.250155,0.135344
0.27419,0.142074
0.222754,0.158543
0.260996,0.150477
0.304598,0.133277
0.264831,0.133876
0.283605,0.146519
0.283208,0.143879
0.268522,0.12267
0.216223,0.141313
0.240376,0.144332
0.221431,0.136233
0.254849,0.151469
0.288083,0.136777
0.240116,0.137431
0.225316,0.106982
0.2494,0.136838
0.251812,0.130287
0.271265,0.131483
0.238365,0.149183
0.234461,0.121038
0.289776,0.139672
0.252515,0.134473
0.245495,0.1463
0.248224,0.134039
0.286539,0.137055
0.259512,0.14933
0.221297,0.136193
0.272851,0.121713
0.237463,0.136757
0.239456,0.138821
0.261729,0.161755
0.246866,0.168758
0.248304,0.167143
0.28028,0.142132
0.256447,0.137319
0.237179,0.148437
0.225729,0.123596
0.300119,0.142992
0.264108,0.152368
0.295962,0.166644
0.253247,0.144269
0.237581,0.152012
0.243365,0.138054
0.325139,0.133461
0.236364,0.143906
0.233499,0.146484
0.304708,0.153815
0.255494,0.160938
0.241627,0.143103
0.209016,0.138548
0.240735,0.131159
0.261977,0.139533
0.245164,0.13695
0.219924,0.122228
0.301554,0.112571
0.230024,0.15225
0.300783,0.152736
0.274305,0.15071
0.29441,0.152248
0.294465,0.141721
0.196766,0.128017
0.247042,0.149234
0.236476,0.144601
0.263703,0.156336
0.246487,0.129941
0.21239,0.146834
0.222814,0.148393
0.270358,0.152906
0.226866,0.13732
0.271028,0.138056
0.234775,0.13392
0.294501,0.150402
0.234028,0.115991
0.213605,0.141447
0.271464,0.136678
0.2444,0.16994
0.315556,0.14605
0.228071,0.126364
0.231155,0.146029
0.245031,0.133353
0.251585,0.131764
0.246124,0.120798
0.242039,0.138672
0.24742,0.139051
0.341257,0.135493
0.23519,0.140433
0.305122,0.150095
0.272176,0.158024
0.241921,0.152824
0.265952,0.145709
0.256473,0.131325
0.215984,0.136475
0.199602,0.126338
0.231813,0.142999
0.2042,0.131897
0.345909,0.141532
0.296987,0.13845
0.289053,0.14573
0.305534,0.144872
0.261442,0.114397
0.253475,0.126661
0.244988,0.134075
0.304421,0.147358
0.309605,0.145733
0.260268,0.145169
0.23365,0.119526
0.306987,0.149519
0.269035,0.155903
0.226976,0.143655
0.251549,0.129751
0.238302,0.119149
0.217294,0.120339
0.226088,0.124405
0.203008,0.119952
0.253676,0.120529
0.263641,0.124199
0.24774,0.151065
0.259038,0.137829
0.286965,0.154653
0.234143,0.136559
0.280799,0.146741
0.214892,0.132462
0.247488,0.153739
0.228291,0.130001
0.231241,0.122496
0.276325,0.128281
0.230177,0.135804
0.27853,0.148108
0.267912,0.141067
0.29559,0.141548
0.2503,0.136306
0.209453,0.134088
0.263897,0.125656
0.226047,0.129585
0.238682,0.137976
0.220168,0.135545
0.260581,0.141644
0.221671,0.121899
0.257191,0.117982
0.231581,0.16561
0.250111,0.134106
0.272291,0.148185
0.26415,0.154957
0.246955,0.131403
0.243154,0.135318
0.267792,0.137577
0.274334,0.123617
0.210587,0.140167
0.218071,0.110116
0.257886,0.151548
0.244394,0.13501
0.255889,0.154641
0.233287,0.124655
0.202092,0.108081
0.240535,0.137923
0.246548,0.125208
0.206246,0.12439
0.241094,0.148028
0.27868,0.137221
0.22905,0.154902
0.247788,0.129896
0.273728,0.160016
0.253069,0.137145
0.199399,0.13624
0.23786,0.139409
0.257322,0.120371
0.261495,0.147434
0.251014,0.108236
0.276109,0.140041
0.248849,0.136259
0.229542,0.131732
0.243224,0.135622
0.239969,0.129184
0.260381,0.124532
0.30254,0.138817
0.282715,0.150425
0.323467,0.152782
0.258893,0.13391
0.25022,0.134906
0.2144,0.130795
0.25239,0.162128
0.321408,0.150597
0.252098,0.140779
0.261882,0.158353
0.309328,0.14937
0.235963,0.127715
0.2524,0.141609
0.265126,0.156872
0.24227,0.135661
0.258586,0.158623
0.246792,0.116073
0.244445,0.121077
0.253972,0.149322
0.255586,0.160657
0.244979,0.151841
0.26358,0.150261
0.230277,0.145111
0.245307,0.135384
0.236734,0.139922
0.271194,0.1516
0.242238,0.126743
0.29769,0.146053
0.318048,0.149345
0.273104,0.153372
0.277392,0.146475
0.283811,0.144795
0.233825,0.151462
0.314882,0.144727
0.25718,0.138512
0.250378,0.142438
0.212169,0.12881
0.256879,0.141115
0.270974,0.14844
0.239755,0.127548
0.196593,0.136796
0.22915,0.121474
0.282164,0.153209
0.209073,0.133463
0.262339,0.118364
0.242686,0.144011
0.272871,0.145459
0.240223,0.136735
0.232318,0.148874
0.296088,0.146192
0.252077,0.140322
0.210105,0.132943
0.264384,0.136609
0.268002,0.12337
0.282539,0.149606
0.222602,0.0994105
0.269574,0.131446
0.309246,0.152217
0.293052,0.131649
0.220168,0.137755
0.270514,0.152998
0.228701,0.132792
0.275352,0.151129
0.251475,0.116833
0.242636,0.135017
0.283253,0.154036
0.231583,0.139119
0.24042,0.125603
0.268719,0.146818
0.230962,0.151156
0.243416,0.1512
0.270825,0.148525
0.26474,0.151719
0.252092,0.132465
0.253121,0.152785
0.283987,0.155251
0.29652,0.157703
0.268034,0.135837
0.220197,0.10962
0.231983,0.148029
0.259061,0.12986
0.298611,0.155536
0.289264,0.150401
0.278006,0.140409
0.24355,0.124992
0.232864,0.159694
0.271312,0.150678
0.277684,0.128898
0.26416,0.123055
0.227105,0.134794
0.233852,0.13254
0.23754,0.152217
0.237951,0.136831
0.302977,0.149575
0.285746,0.1561
0.239969,0.144414
0.225761,0.137624
0.239738,0.127892
0.233716,0.154021
0.227418,0.113583
0.209285,0.131338
0.234131,0.137398
0.250979,0.147951
0.247206,0.132157
0.278971,0.140916
0.258439,0.127107
0.239254,0.13315
0.27248,0.139152
0.253519,0.147221
0.27322,0.129432
0.211154,0.129104
0.228903,0.147367
0.229067,0.135069
0.270821,0.147051
0.251738,0.142005
0.215959,0.116308
0.249441,0.14132
0.226241,0.134136
0.314588,0.13334
0.272178,0.14401
0.230761,0.129803
0.247774,0.153341
0.230993,0.113974
0.245829,0.140076
0.231009,0.139087
0.220572,0.13002
0.266778,0.146295
0.281724,0.132731
0.232125,0.117197
0.284522,0.146406
0.256855,0.127517
0.210355,0.127297
0.262479,0.138901
0.246113,0.115255
0.259813,0.140936
0.214212,0.140001
0.253055,0.164509
0.25775,0.135776
0.260496,0.11626
0.251455,0.154334
0.239466,0.144465
0.31986,0.141633
0.243507,0.13187
0.31289,0.146499
0.252981,0.125708
0.249545,0.134613
0.219479,0.1299
0.216561,0.134338
0.219219,0.124806
0.240208,0.126407
0.228487,0.135102
0.255961,0.161206
0.244598,0.139319
0.24856,0.136133
0.268079,0.127878
0.257006,0.135732
0.247525,0.138661
0.261156,0.142435
0.244898,0.13377
0.24081,0.138601
0.22635,0.130891
0.26686,0.140687
0.251824,0.120891
0.248486,0.140902
0.260043,0.153871
0.303495,0.149298
0.288607,0.152343
0.223292,0.132102
0.261349,0.128502
0.267079,0.141586
0.236999,0.120414
0.235128,0.134133
0.23875,0.134358
0.300403,0.129775
0.318028,0.14245
0.320316,0.145846
0.247982,0.138094
0.217136,0.144005
0.286828,0.135966
0.314499,0.137051
0.2396,0.155079
0.300276,0.146294
0.301488,0.143538
0.231848,0.123699
0.253346,0.138491
0.232599,0.151643
0.239544,0.134577
0.248932,0.129646
0.282871,0.14408
0.261673,0.107216
0.285472,0.136046
0.253684,0.126265
0.265526,0.12879
0.234556,0.140037
0.254865,0.16478
0.210797,0.126652
0.270314,0.15307
0.259835,0.132017
0.25366,0.132047
0.21445,0.152494
0.260644,0.139028
0.247512,0.133685
0.277316,0.141863
0.217649,0.140345
0.204422,0.11115
0.225731,0.153344
0.234286,0.153243
0.243729,0.132655
0.273494,0.130833
0.224688,0.137439
0.223689,0.136379
0.242382,0.169059
0.250255,0.138994
0.326815,0.147798
0.229436,0.141198
0.225438,0.147765
0.230742,0.132992
0.296081,0.141569
0.26105,0.148388
0.243519,0.136628
0.29642,0.149636
0.264203,0.139825
0.231236,0.134577
0.266258,0.154714
0.276944,0.154572
0.206734,0.129931
0.228579,0.153194
0.235883,0.132996
0.247419,0.140573
0.269139,0.145373
0.248307,0.165609
0.25485,0.119411
0.292953,0.149067
0.24641,0.126652
0.277775,0.14547
0.272686,0.12181
0.259762,0.1495
0.238492,0.15392
0.255809,0.135379
0.286772,0.153811
0.250792,0.149355
0.235802,0.141647
0.278558,0.153517
0.215283,0.148893
0.278042,0.156363
0.242386,0.125172
0.272584,0.133242
0.277736,0.15424
0.216985,0.148416
0.259493,0.155739
0.196995,0.113052
0.255997,0.136537
0.31589,0.12518
0.297625,0.1443
0.291457,0.154479
0.222261,0.133338
0.274624,0.127805
0.234302,0.143337
0.208611,0.126557
0.296992,0.153659
0.258881,0.129607
0.249817,0.128317
0.233555,0.123708
0.242831,0.137559
0.277426,0.153535
0.260314,0.143366
0.254492,0.144916
0.224839,0.123227
0.271088,0.119664
0.236095,0.136482
0.299455,0.135338
0.248081,0.133158
0.226006,0.132618
0.273767,0.144659
0.265447,0.140861
0.245551,0.139031
0.239637,0.150975
0.261657,0.159728
0.201327,0.134107
0.261903,0.155064
0.223997,0.155575
0.277771,0.157395
0.284422,0.159453
0.262619,0.135022
0.252011,0.151243
0.249332,0.144162
0.250881,0.144814
0.207857,0.12286
0.299143,0.141682
0.270045,0.129053
0.235829,0.135393
0.301796,0.140291
0.274166,0.146535
0.272072,0.120388
0.31005,0.144039
0.231204,0.148013
0.251286,0.167394
0.27027,0.155914
0.267261,0.159664
0.233633,0.145231
0.241474,0.13473
0.266855,0.14597
0.225628,0.118781
0.230842,0.138887
0.301533,0.124034
0.237032,0.139735
0.258282,0.13583
0.265404,0.135061
0.236699,0.132622
0.249103,0.139002
0.28743,0.151361
0.249555,0.139618
0.23811,0.131472
0.239377,0.143356
0.223877,0.128968
0.253855,0.135591
0.267517,0.137464
0.337345,0.137775
0.218701,0.140927
0.213441,0.142455
0.32316,0.126407
0.320438,0.151671
0.227949,0.130869
0.271439,0.141155
0.263371,0.131028
0.243349,0.149095
0.286919,0.135146
0.250597,0.125038
0.280526,0.129313
0.240346,0.133211
0.283134,0.146736
0.290456,0.154148
0.333463,0.15002
0.232737,0.131511
0.324824,0.150733
0.265719,0.122777
0.253031,0.143553
0.23399,0.144949
0.216524,0.11571
0.260376,0.132185
0.249593,0.136257
0.278904,0.134533
0.269534,0.152068
0.257734,0.145175
0.237187,0.140187
0.261218,0.151819
0.289002,0.139714
0.320677,0.144332
0.26405,0.138052
0.235299,0.135972
0.256123,0.134901
0.236169,0.143227
0.259138,0.133321
0.259505,0.144932
0.231651,0.145399
0.229966,0.132495
0.251777,0.119815
0.310186,0.148122
0.235957,0.156307
0.235962,0.134615
0.21998,0.134645
0.221382,0.144946
0.324338,0.143323
0.265498,0.137226
0.290084,0.13843
0.248738,0.15789
0.308603,0.152903
0.241203,0.133327
0.261148,0.138432
0.230989,0.141323
0.224336,0.14061
0.238804,0.115819
0.2485,0.154009
0.267543,0.126677
0.247868,0.141554
0.283965,0.120392
0.251819,0.136352
0.275697,0.154512
0.23503,0.151675
0.249328,0.146353
0.203944,0.135846
0.222216,0.142661
0.233534,0.132563
0.228066,0.120745
0.236157,0.132419
0.295396,0.142614
0.250069,0.147109
0.302922,0.144112
0.257102,0.118854
0.247207,0.136276
0.221976,0.122931
0.258707,0.139738
0.248598,0.123469
0.251677,0.147954
0.269916,0.149353
0.233929,0.136422
0.251752,0.152117
0.236448,0.141021
0.285183,0.142484
0.213138,0.144212
0.27115,0.147717
0.230694,0.138097
0.279771,0.141028
0.274949,0.149109
0.248919,0.137056
0.235683,0.144377
0.23918,0.133384
0.31476,0.142394
0.223169,0.145281
0.263184,0.116956
0.281462,0.145631
0.256946,0.124217
0.230142,0.148857
0.287398,0.144896
0.291616,0.137307
0.252358,0.127672
0.248031,0.137341
0.232566,0.0992001
0.255514,0.145294
0.278338,0.153397
0.242856,0.122439
0.269959,0.156547
0.277089,0.15472
0.267066,0.13956
0.225141,0.140003
0.267453,0.141884
0.253524,0.136736
0.280756,0.150326
0.245359,0.13445
0.225927,0.132326
0.236439,0.138218
0.215614,0.148184
0.254432,0.160355
0.2045,0.132326
0.26081,0.152491
0.251826,0.143276
0.25539,0.134212
0.286566,0.128237
0.281445,0.14552
0.223625,0.131477
0.287947,0.144056
0.21648,0.136313
0.238609,0.152961
0.257062,0.156016
0.271845,0.133893
0.260745,0.151776
0.247153,0.120799
0.233993,0.147722
0.285168,0.154936
0.28624,0.154388
0.255114,0.138743
0.24903,0.137701
0.243169,0.128789
0.324124,0.1445
0.241891,0.142083
0.262841,0.154285
0.278443,0.151083
0.263266,0.127148
0.26309,0.144406
0.264983,0.155384
0.280165,0.151281
0.22064,0.128775
0.254858,0.12286
0.209435,0.134546
0.252417,0.136163
0.220398,0.138891
0.314381,0.138008
0.296542,0.15429
0.288615,0.155027
0.304925,0.142437
0.226247,0.13032
0.253909,0.151377
0.312678,0.151567
0.300552,0.148351
0.248874,0.127262
0.252536,0.150532
0.253598,0.126718
0.212271,0.134275
0.223458,0.121705
0.264514,0.13309
0.307851,0.147451
0.264761,0.135468
0.265872,0.119748
0.241312,0.116892
0.270961,0.137715
0.266886,0.162255
0.258135,0.133746
0.254482,0.151263
0.233422,0.130162
0.30745,0.126972
0.229095,0.163273
0.26289,0.122095
0.268644,0.157495
0.276163,0.141909
0.235806,0.132889
0.272285,0.138967
0.249179,0.127477
0.210303,0.132879
0.285356,0.138181
0.257532,0.151083
0.295939,0.137989
0.264449,0.15795
0.234729,0.134386
0.233438,0.142451
0.251998,0.124801
0.27815,0.124591
0.233174,0.147188
0.264878,0.150585
0.284019,0.151167
0.26357,0.137137
0.222479,0.148801
0.275637,0.147829
0.275789,0.135785
0.21688,0.127706
0.253698,0.143699
0.307489,0.136311
0.305148,0.141644
0.287228,0.152372
0.273573,0.153089
0.209011,0.141583
0.217051,0.131545
0.28095,0.145864
0.271278,0.132802
0.304528,0.15516
0.244248,0.129478
0.254815,0.139173
0.271516,0.151223
0.262307,0.142306
0.264836,0.131899
0.221903,0.136474
0.284526,0.133359
0.303787,0.148402
0.224675,0.151447
0.239555,0.141055
0.245881,0.161823
0.276717,0.152327
0.242634,0.132392
0.268015,0.134435
0.276713,0.133874
0.234336,0.130011
0.216919,0.100579
0.225593,0.147022
0.264684,0.152264
0.235764,0.147172
0.263915,0.127479
0.252649,0.133541
0.249481,0.123262
0.240895,0.155048
0.232451,0.146935
0.213658,0.133209
0.226717,0.142523
0.293631,0.147465
0.28115,0.130169
0.221762,0.142129
0.259833,0.129943
0.282069,0.139545
0.306184,0.141521
0.272921,0.143538
0.22656,0.161821
0.274113,0.151174
0.235041,0.128044
0.256255,0.117767
0.236246,0.153767
0.251784,0.160247
0.23767,0.111062
0.231601,0.138068
0.259517,0.141297
0.261137,0.136333
0.242957,0.162618
0.2581,0.134381
0.262402,0.140063
0.256251,0.138919
0.237053,0.119757
0.225187,0.137811
0.254583,0.129214
0.226419,0.137455
0.27452,0.13155
0.284696,0.131624
0.243724,0.150947
0.235003,0.124685
0.215973,0.134048
0.217301,0.12584
0.205868,0.0972539
0.269253,0.141632
0.27525,0.163995
0.281218,0.143357
0.227197,0.136237
0.236746,0.149135
0.217459,0.129916
0.287961,0.14381
0.258549,0.159485
0.218756,0.133659
0.205897,0.121964
0.234136,0.168421
0.247393,0.137468
0.230231,0.129697
0.331662,0.151451
0.276966,0.154887
0.255744,0.146292
0.24707,0.130324
0.260281,0.120268
0.224401,0.12488
0.269235,0.144016
0.289951,0.143127
0.235865,0.142649
0.250941,0.14673
0.244794,0.131214
0.235726,0.133576
0.242155,0.147537
0.222915,0.12842
0.237037,0.108849
0.258913,0.132093
0.207101,0.126837
0.224219,0.121579
0.269334,0.147535
0.23889,0.130638
0.301278,0.152938
0.284389,0.142867
0.211881,0.125794
0.262378,0.154774
0.272659,0.153301
0.241551,0.135121
0.251372,0.135568
0.217479,0.126105
0.223176,0.139075
0.247621,0.141127
0.249012,0.162053
0.214405,0.124867
0.304541,0.136086
0.202527,0.134968
0.300174,0.132957
0.231797,0.132659
0.22365,0.15
0.24407,0.132513
0.274288,0.14238
0.321708,0.148906
0.268715,0.129025
0.20854,0.122887
0.246939,0.137817
0.242991,0.13596
0.21954,0.14234
0.228991,0.13771
0.252039,0.150649
0.248492,0.13822
0.270888,0.146305
0.228805,0.136044
0.291187,0.131865
0.305094,0.150783
0.228736,0.131323
0.2425,0.139939
0.339101,0.144404
0.334523,0.15215
0.232692,0.163829
0.289048,0.164871
0.301551,0.137301
0.264497,0.138025
0.213133,0.129916
0.288954,0.13865
0.285378,0.143366
0.226926,0.0992881
0.237592,0.13552
0.282293,0.132722
0.241218,0.138486
0.290529,0.15488
0.22939,0.143077
0.266145,0.123526
0.257161,0.140505
0.255971,0.130915
0.228433,0.130569
0.276441,0.137199
0.239471,0.148743
0.232878,0.123821
0.27127,0.153078
0.260749,0.139642
0.262472,0.148811
0.266573,0.138168
0.283605,0.142948
0.210313,0.137697
0.281083,0.150613
0.264922,0.152316
0.238902,0.141051
0.26862,0.151556
0.23749,0.130603
0.272205,0.143102
0.24261,0.127871
0.29054,0.167558
0.279171,0.13141
0.322534,0.145698
0.300692,0.157858
0.271024,0.1508
0.286515,0.139922
0.269755,0.152469
0.283542,0.133397
0.206484,0.14495
0.236059,0.121633
0.247641,0.124013
0.23734,0.151307
0.208295,0.122884
0.279283,0.146262
0.261005,0.151927
0.244571,0.13299
0.257277,0.160481
0.260422,0.151942
0.233455,0.145467
0.226406,0.134578
0.294685,0.157116
0.238331,0.126009
0.262234,0.127129
0.28408,0.145156
0.243497,0.153971
0.237406,0.143597
0.296079,0.135454
0.273757,0.134555
0.277113,0.148905
0.241986,0.128574
0.229965,0.128224
0.271053,0.163803
0.262728,0.142816
0.264596,0.137739
0.280172,0.148834
0.240699,0.143667
0.230368,0.142393
0.201457,0.133214
0.311754,0.138098
0.258476,0.157903
0.23774,0.131664
0.222381,0.14239
0.204865,0.107082
0.303384,0.144044
0.29281,0.122101
0.281805,0.141528
0.278745,0.159669
0.270381,0.14497
0.245404,0.166427
0.331395,0.138989
0.27119,0.135479
0.251562,0.148945
0.296196,0.159615
0.234241,0.115063
0.275741,0.140015
0.261536,0.126197
0.226099,0.142522
0.328094,0.148862
0.252941,0.135528
0.234482,0.152026
0.294823,0.144572
0.236666,0.131616
0.246103,0.142596
0.316564,0.154484
0.252135,0.143936
0.239305,0.131275
0.317088,0.144577
0.287212,0.1356
0.258341,0.162915
0.250027,0.138209
0.293917,0.141959
0.273514,0.146284
0.244521,0.127661
0.254647,0.141365
0.255568,0.141041
0.256882,0.138395
0.292886,0.154808
0.250381,0.144882
0.259894,0.148861
0.288022,0.138941
0.243383,0.131635
0.279584,0.154036
0.253509,0.153873
0.257665,0.138026
0.228965,0.142701
0.300314,0.130432
0.309526,0.140519
0.29646,0.149788
0.234134,0.131112
0.209926,0.117201
0.232928,0.129775
0.255742,0.131906
0.286113,0.132499
0.257947,0.140603
0.257254,0.128745
0.243965,0.135592
0.261712,0.137723
0.219782,0.134359
0.228797,0.108123
0.252801,0.134024
0.249859,0.131309
0.275228,0.137977
0.254368,0.130492
0.270055,0.139987
0.32959,0.146686
0.250639,0.138753
0.249594,0.136769
0.316989,0.141429
0.267376,0.120953
0.208788,0.146007
0.252657,0.13535
0.215701,0.112517
0.247301,0.163963
0.251545,0.145401
0.246562,0.131423
0.273458,0.124673
0.195221,0.117675
0.267511,0.121115
0.239805,0.128717
0.291867,0.154182
0.297797,0.141018
0.236103,0.128852
0.283808,0.15483
0.248164,0.124844
0.249637,0.131839
0.218876,0.134194
0.312424,0.137705
0.248363,0.156883
0.291662,0.147502
0.287801,0.137339
0.248868,0.118334
0.229205,0.134833
0.231197,0.142493
0.247415,0.126688
0.257942,0.137226
0.269157,0.127262
0.271836,0.144945
0.23956,0.137002
0.269046,0.145021
0.239773,0.137124
0.279802,0.140222
0.228608,0.127816
0.21797,0.148223
0.282666,0.162084
0.28999,0.13464
0.221868,0.119418
0.28482,0.15728
0.282879,0.134431
0.240023,0.167196
0.23202,0.143602
0.265135,0.126176
0.244494,0.138183
0.246694,0.133188
0.240769,0.144927
0.281894,0.138624
0.23586,0.143705
0.264085,0.148205
0.267194,0.133769
0.205922,0.125963
0.307913,0.163431
0.231985,0.141045
0.233021,0.135873
0.20925,0.10546
0.28216,0.147347
0.238938,0.118489
0.271162,0.150148
0.234538,0.115917
0.247036,0.137342
0.253089,0.143217
0.312054,0.151077
0.240365,0.149958
0.204609,0.124205
0.264938,0.160152
0.248283,0.131318
0.260239,0.158938
0.218647,0.131623
0.235855,0.133481
0.268518,0.151285
0.248237,0.133511
0.260554,0.118446
0.268014,0.160146
0.246798,0.138618
0.247116,0.12772
0.222893,0.147452
0.266056,0.136918
0.267709,0.145762
0.210669,0.132312
0.25841,0.14633
0.258199,0.139141
0.227515,0.157256
0.268497,0.144245
0.248459,0.142478
0.265231,0.156905
0.276191,0.114751
0.245697,0.162592
0.300876,0.14233
0.228324,0.119959
0.258506,0.141899
0.262327,0.136098
0.270323,0.143824
0.219404,0.132781
0.275343,0.14982
0.226513,0.115528
0.288192,0.137535
0.306719,0.141291
0.224922,0.144467
0.24967,0.135627
0.287764,0.125393
0.220731,0.121997
0.297657,0.154789
0.213201,0.136401
0.206418,0.128961
0.247068,0.137149
0.210843,0.139585
0.239598,0.150431
0.235428,0.14841
0.226117,0.131103
0.254623,0.146343
0.279877,0.117646
0.248095,0.15061
0.226073,0.138259
0.245157,0.134327
0.208036,0.12125
0.254884,0.142204
0.264538,0.144238
0.3267,0.152779
0.274334,0.150634
0.264881,0.136847
0.286405,0.147555
0.263263,0.128025
0.245348,0.140298
0.256352,0.155838
0.251449,0.1451
0.22756,0.123102
0.266165,0.14386
0.294235,0.148591
0.275898,0.130151
0.263414,0.155558
0.237038,0.134603
0.26408,0.149402
0.335624,0.132358
0.248878,0.157139
0.228136,0.126807
0.23027,0.140429
0.240114,0.123784
0.229285,0.126575
0.222117,0.118198
0.278538,0.141248
0.262053,0.139577
0.245097,0.14104
0.255775,0.149019
0.27659,0.152189
0.292317,0.132115
0.272826,0.159824
0.31236,0.140728
0.219862,0.140332
0.320093,0.130841
0.265427,0.124279
0.229648,0.124053
0.338026,0.141945
0.251173,0.130029
0.258961,0.139581
0.259331,0.141589
0.326989,0.153699
0.245629,0.127329
0.244432,0.155252
0.319586,0.167678
0.275093,0.140585
0.233874,0.140913
0.307589,0.153274
0.196978,0.11752
0.258026,0.152732
0.24988,0.12558
0.264691,0.145276
0.238701,0.1415
0.214797,0.134868
0.290848,0.139618
0.287163,0.14117
0.281495,0.140203
0.248609,0.144021
0.329371,0.145384
0.297429,0.123779
0.249957,0.130052
0.276965,0.125171
0.226867,0.135967
0.264177,0.138371
0.258498,0.135772
0.261766,0.121531
0.246033,0.138666
0.269936,0.162642
0.268409,0.128427
0.232324,0.13528
0.272508,0.114075
0.284352,0.145575
0.23514,0.13859
0.223801,0.126859
0.27249,0.133309
0.260273,0.167274
0.223099,0.131212
0.280266,0.131051
0.246563,0.134002
0.236203,0.139683
0.258647,0.134835
0.236813,0.142005
0.242146,0.130904
0.288393,0.126454
0.254118,0.157815
0.24717,0.135306
0.231391,0.135829
0.233349,0.148421
0.227749,0.134539
0.251189,0.168094
0.234895,0.141118
0.28032,0.152198
0.26289,0.14484
0.291267,0.14811
0.233804,0.131236
0.236067,0.144112
0.246404,0.12838
0.293348,0.136763
0.246099,0.136541
0.257514,0.143453
0.267185,0.117909
0.238566,0.132785
0.263718,0.131368
0.240887,0.151292
0.220115,0.129408
0.227992,0.136867
0.255311,0.132947
0.278676,0.136787
0.233151,0.115777
0.26685,0.131908
0.272593,0.131912
0.274004,0.144888
0.279585,0.160912
0.225551,0.138756
0.291888,0.156732
0.268956,0.164445
0.239521,0.135196
0.217486,0.140785
0.308702,0.149515
0.268648,0.1531
0.256616,0.149143
0.266352,0.157764
0.225014,0.143918
0.220166,0.146812
0.317774,0.148582
0.294155,0.13465
0.277086,0.143935
0.287193,0.152088
0.202905,0.125601
0.304202,0.153581
0.244597,0.124581
0.261554,0.162167
0.250537,0.138153
0.295081,0.13767
0.289633,0.132982
0.269814,0.13661
0.257959,0.150295
0.369763,0.135016
0.234136,0.149356
0.244444,0.134798
0.255634,0.131032
0.232747,0.147217
0.22323,0.14494
0.261878,0.152499
0.293829,0.125294
0.272943,0.142879
0.242414,0.135855
0.291967,0.144997
0.209871,0.135415
0.293233,0.15718
0.26313,0.128287
0.214988,0.134883
0.28033,0.113622
0.286743,0.14622
0.224871,0.139128
0.21127,0.139999
0.269295,0.144386
0.256685,0.136166
0.242332,0.136833
0.256129,0.1457
0.230995,0.143573
0.264846,0.135977
0.251625,0.140058
0.260498,0.131923
0.208958,0.139227
0.257125,0.141591
0.234091,0.137432
0.27506,0.131754
0.255451,0.149971
0.227877,0.138992
0.248715,0.1471
0.251709,0.16575
0.232953,0.136629
0.287444,0.156973
0.268544,0.145259
0.235163,0.134663
0.238112,0.155647
0.297874,0.149008
0.231381,0.138506
0.23833,0.139716
0.307053,0.162093
0.271414,0.152911
0.280986,0.13579
0.269304,0.142881
0.238674,0.137262
0.266865,0.124304
0.234909,0.134936
0.248623,0.165447
0.267551,0.127165
0.26991,0.143433
0.256597,0.155433
0.227651,0.137777
0.281981,0.153121
0.266193,0.140222
0.202804,0.129739
0.279202,0.152344
0.295378,0.14213
0.227931,0.134544
0.240847,0.13297
0.256579,0.140483
0.241101,0.156706
0.236343,0.114874
0.27184,0.153779
0.29514,0.128077
0.234104,0.132344
0.282792,0.145908
0.251045,0.136611
0.255527,0.124505
0.211606,0.11666
0.263025,0.120938
0.207882,0.134983
0.248356,0.106276
0.240035,0.106058
0.299218,0.150917
0.261778,0.137426
0.230615,0.123192
0.267241,0.165423
0.267651,0.134083
0.250369,0.12734
0.222097,0.126401
0.269628,0.126521
0.264198,0.128902
0.251612,0.139189
0.215266,0.118254
0.250494,0.132915
0.337107,0.14211
0.25081,0.137335
0.220867,0.135313
0.292409,0.157923
0.282076,0.142607
0.23236,0.120368
0.298603,0.138881
0.265851,0.117292
